symbol,time,id,direction,entry,stop,r0,reason,exit,exit_reason,stop_mode,be_armed,tsl_active,be_price,wave_frame,adapt_params,be_floor,stop_trace,last_logged_stop,last_logged_mode,r0_used,r_realized,r_sl,r_be,r_tsl,r_sl_overshoot,r_realized_adjusted
ETHUSDT,2025-06-15T06:45:00+00:00,69,LONG,2537.19,2534.0,3.1900000000000546,wavegate_momentum,2534.0,SL,INIT,False,False,2537.19,event,"{'wave': {'atr_mult0': 1.2991652754590985, 'atr_window': 153, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7495826377295493, 'range_atr_min': 0.7121869782971619}, 'risk': {'be_trigger_r': 0.3, 'tsl_start_r': 0.6, 'tsl_atr_mult': 15.0}}",2534.0,[],2534.0,INIT,3.1900000000000546,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-15T14:35:00+00:00,70,LONG,2540.0,2543.302,3.230000000000018,wavegate_momentum,2543.302,TSL,TSL,True,True,2540.0,event,"{'wave': {'atr_mult0': 1.7986644407345578, 'atr_window': 259, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9993322203672788, 'range_atr_min': 0.8994991652754591}, 'risk': {'be_trigger_r': 0.39816360601001666, 'tsl_start_r': 0.747245409015025, 'tsl_atr_mult': 17.454090150250416}}",2543.302,"[{'time': '2025-06-15T14:36:00+00:00', 'price': 2542.81, 'stop': 2543.302, 'mode': 'TSL', 'r': 0.8699690402476562, 'tsl_active': True, 'be_armed': True}]",2543.302,TSL,3.230000000000018,1.0222910216718626,0.0,0.0,1.0222910216718626,0.0,1.0222910216718626
ETHUSDT,2025-06-15T14:40:00+00:00,71,LONG,2545.7,2549.0094099999997,8.929999999999836,wavegate_momentum,2549.0094099999997,TSL,TSL,True,True,2545.7,event,"{'wave': {'atr_mult0': 1.8, 'atr_window': 260, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 1.0, 'range_atr_min': 0.9}, 'risk': {'be_trigger_r': 0.4071786310517529, 'tsl_start_r': 0.7607679465776294, 'tsl_atr_mult': 17.679465776293824}}",2549.0094099999997,"[{'time': '2025-06-15T14:51:00+00:00', 'price': 2553.0, 'stop': 2549.0094099999997, 'mode': 'TSL', 'r': 0.817469204927247, 'tsl_active': True, 'be_armed': True}]",2549.0094099999997,TSL,8.929999999999836,0.37059462486001166,0.0,0.0,0.37059462486001166,0.0,0.37059462486001166
ETHUSDT,2025-06-15T15:40:00+00:00,72,LONG,2551.5,2548.6,2.900000000000091,wavegate_momentum,2548.6,SL,INIT,False,False,2551.5,event,"{'wave': {'atr_mult0': 1.7385642737896494, 'atr_window': 246, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9692821368948247, 'range_atr_min': 0.8769616026711186}, 'risk': {'be_trigger_r': 0.5, 'tsl_start_r': 0.9, 'tsl_atr_mult': 20.0}}",2548.6,[],2548.6,INIT,2.900000000000091,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-15T20:03:00+00:00,73,SHORT,2533.8,2536.3,2.5,wavegate_momentum,2536.3,SL,INIT,False,False,2533.8,event,"{'wave': {'atr_mult0': 1.2190317195325542, 'atr_window': 136, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7095158597662772, 'range_atr_min': 0.6821368948247079}, 'risk': {'be_trigger_r': 0.4626043405676127, 'tsl_start_r': 0.843906510851419, 'tsl_atr_mult': 19.065108514190317}}",2536.3,[],2536.3,INIT,2.5,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-16T00:38:00+00:00,74,LONG,2547.89,2542.1,5.789999999999964,wavegate_momentum,2542.1,SL,INIT,False,False,2547.89,event,"{'wave': {'atr_mult0': 1.667779632721202, 'atr_window': 231, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.933889816360601, 'range_atr_min': 0.8504173622704507}, 'risk': {'be_trigger_r': 0.4656093489148581, 'tsl_start_r': 0.8484140233722872, 'tsl_atr_mult': 19.140233722871454}}",2542.1,[],2542.1,INIT,5.789999999999964,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-16T02:27:00+00:00,75,LONG,2571.3,2567.41,3.8900000000003274,wavegate_momentum,2567.41,SL,INIT,False,False,2571.3,event,"{'wave': {'atr_mult0': 1.7465776293823039, 'atr_window': 248, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9732888146911519, 'range_atr_min': 0.8799666110183639}, 'risk': {'be_trigger_r': 0.3076794657762938, 'tsl_start_r': 0.6115191986644407, 'tsl_atr_mult': 15.191986644407345}}",2567.41,[],2567.41,INIT,3.8900000000003274,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-16T02:36:00+00:00,76,LONG,2570.81,2574.152053,3.400000000000091,wavegate_momentum,2574.152053,BE,BE,True,False,2570.81,event,"{'wave': {'atr_mult0': 1.6918196994991654, 'atr_window': 237, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9459098497495826, 'range_atr_min': 0.859432387312187}, 'risk': {'be_trigger_r': 0.3046744574290484, 'tsl_start_r': 0.6070116861435726, 'tsl_atr_mult': 15.11686143572621}}",2574.152053,"[{'time': '2025-06-16T02:37:00+00:00', 'price': 2572.68, 'stop': 2574.152053, 'mode': 'BE', 'r': 0.5499999999999532, 'tsl_active': False, 'be_armed': True}]",2574.152053,BE,3.400000000000091,0.9829567647058122,0.0,0.9829567647058122,0.0,0.0,0.9829567647058122
ETHUSDT,2025-06-16T06:13:00+00:00,77,LONG,2609.82,2613.212766,2.5399999999999636,wavegate_momentum,2613.212766,TSL,TSL,True,True,2609.82,event,"{'wave': {'atr_mult0': 1.1335559265442403, 'atr_window': 118, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6667779632721201, 'range_atr_min': 0.6500834724540901}, 'risk': {'be_trigger_r': 0.48998330550918195, 'tsl_start_r': 0.8849749582637729, 'tsl_atr_mult': 19.74958263772955}}",2613.212766,"[{'time': '2025-06-16T06:16:00+00:00', 'price': 2612.29, 'stop': 2613.212766, 'mode': 'TSL', 'r': 0.9724409448818249, 'tsl_active': True, 'be_armed': True}]",2613.212766,TSL,2.5399999999999636,1.335734645669286,0.0,0.0,1.335734645669286,0.0,1.335734645669286
ETHUSDT,2025-06-16T12:41:00+00:00,78,LONG,2614.21,2617.6084730000002,7.300000000000182,wavegate_momentum,2617.6084730000002,BE,BE,True,False,2614.21,event,"{'wave': {'atr_mult0': 1.3298831385642738, 'atr_window': 160, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7649415692821369, 'range_atr_min': 0.7237061769616027}, 'risk': {'be_trigger_r': 0.367779632721202, 'tsl_start_r': 0.701669449081803, 'tsl_atr_mult': 16.69449081803005}}",2617.6084730000002,"[{'time': '2025-06-16T12:48:00+00:00', 'price': 2617.21, 'stop': 2617.6084730000002, 'mode': 'BE', 'r': 0.4109589041095788, 'tsl_active': False, 'be_armed': True}]",2617.6084730000002,BE,7.300000000000182,0.46554424657535753,0.0,0.46554424657535753,0.0,0.0,0.46554424657535753
ETHUSDT,2025-06-16T12:54:00+00:00,79,LONG,2618.7,2622.1043099999997,11.789999999999964,wavegate_momentum,2622.1043099999997,BE,BE,True,False,2618.7,event,"{'wave': {'atr_mult0': 1.297829716193656, 'atr_window': 153, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.748914858096828, 'range_atr_min': 0.711686143572621}, 'risk': {'be_trigger_r': 0.35342237061769616, 'tsl_start_r': 0.6801335559265442, 'tsl_atr_mult': 16.335559265442406}}",2622.1043099999997,"[{'time': '2025-06-16T13:46:00+00:00', 'price': 2624.0, 'stop': 2622.1043099999997, 'mode': 'BE', 'r': 0.4495335029686343, 'tsl_active': False, 'be_armed': True}]",2622.1043099999997,BE,11.789999999999964,0.2887455470737834,0.0,0.2887455470737834,0.0,0.0,0.2887455470737834
ETHUSDT,2025-06-16T17:40:00+00:00,80,SHORT,2636.87,2633.4420689999997,4.260000000000218,wavegate_momentum,2633.4420689999997,BE,BE,True,False,2636.87,event,"{'wave': {'atr_mult0': 1.4767946577629383, 'atr_window': 191, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.8383973288814691, 'range_atr_min': 0.7787979966611018}, 'risk': {'be_trigger_r': 0.43823038397328884, 'tsl_start_r': 0.8073455759599333, 'tsl_atr_mult': 18.45575959933222}}",2633.4420689999997,"[{'time': '2025-06-16T17:45:00+00:00', 'price': 2634.8, 'stop': 2633.4420689999997, 'mode': 'BE', 'r': 0.48591549295765324, 'tsl_active': False, 'be_armed': True}]",2633.4420689999997,BE,4.260000000000218,0.8046786384976516,0.0,0.8046786384976516,0.0,0.0,0.8046786384976516
ETHUSDT,2025-06-16T17:48:00+00:00,81,SHORT,2634.71,2631.284877,6.420000000000073,wavegate_momentum,2631.284877,BE,BE,True,False,2634.71,event,"{'wave': {'atr_mult0': 1.4674457429048413, 'atr_window': 189, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.8337228714524207, 'range_atr_min': 0.7752921535893156}, 'risk': {'be_trigger_r': 0.4348914858096828, 'tsl_start_r': 0.8023372287145242, 'tsl_atr_mult': 18.37228714524207}}",2631.284877,"[{'time': '2025-06-16T17:56:00+00:00', 'price': 2631.53, 'stop': 2631.284877, 'mode': 'BE', 'r': 0.49532710280370723, 'tsl_active': False, 'be_armed': True}]",2631.284877,BE,6.420000000000073,0.533508255451705,0.0,0.533508255451705,0.0,0.0,0.533508255451705
ETHUSDT,2025-06-16T20:05:00+00:00,82,LONG,2657.89,2654.7,3.1900000000000546,wavegate_momentum,2654.7,SL,INIT,False,False,2657.89,event,"{'wave': {'atr_mult0': 1.4968280467445743, 'atr_window': 195, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.8484140233722871, 'range_atr_min': 0.7863105175292153}, 'risk': {'be_trigger_r': 0.3717863105175292, 'tsl_start_r': 0.7076794657762938, 'tsl_atr_mult': 16.79465776293823}}",2654.7,[],2654.7,INIT,3.1900000000000546,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-16T22:14:00+00:00,83,SHORT,2651.0,2647.5537,6.679999999999836,wavegate_momentum,2647.5537,TSL,TSL,True,True,2651.0,event,"{'wave': {'atr_mult0': 1.0734557595993321, 'atr_window': 105, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.636727879799666, 'range_atr_min': 0.6275459098497496}, 'risk': {'be_trigger_r': 0.3076794657762938, 'tsl_start_r': 0.6115191986644407, 'tsl_atr_mult': 15.191986644407345}}",2647.5537,"[{'time': '2025-06-16T22:32:00+00:00', 'price': 2645.68, 'stop': 2647.5537, 'mode': 'TSL', 'r': 0.7964071856287865, 'tsl_active': True, 'be_armed': True}]",2647.5537,TSL,6.679999999999836,0.5159131736527169,0.0,0.0,0.5159131736527169,0.0,0.5159131736527169
ETHUSDT,2025-06-17T08:34:00+00:00,84,SHORT,2578.28,2574.928236,1.9099999999998545,wavegate_momentum,2574.928236,TSL,TSL,True,True,2578.28,event,"{'wave': {'atr_mult0': 1.0, 'atr_window': 90, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6, 'range_atr_min': 0.6}, 'risk': {'be_trigger_r': 0.31803005008347246, 'tsl_start_r': 0.6270450751252087, 'tsl_atr_mult': 15.45075125208681}}",2574.928236,"[{'time': '2025-06-17T08:35:00+00:00', 'price': 2576.09, 'stop': 2574.928236, 'mode': 'TSL', 'r': 1.1465968586388593, 'tsl_active': True, 'be_armed': True}]",2574.928236,TSL,1.9099999999998545,1.75485026178024,0.0,0.0,1.75485026178024,0.0,1.75485026178024
ETHUSDT,2025-06-17T09:07:00+00:00,85,SHORT,2572.33,2568.985971,1.1599999999998545,wavegate_momentum,2568.985971,TSL,TSL,True,True,2572.33,event,"{'wave': {'atr_mult0': 1.0747913188647746, 'atr_window': 105, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6373956594323873, 'range_atr_min': 0.6280467445742904}, 'risk': {'be_trigger_r': 0.3, 'tsl_start_r': 0.6, 'tsl_atr_mult': 15.0}}",2568.985971,"[{'time': '2025-06-17T09:09:00+00:00', 'price': 2567.71, 'stop': 2568.985971, 'mode': 'TSL', 'r': 3.9827586206900607, 'tsl_active': True, 'be_armed': True}]",2568.985971,TSL,1.1599999999998545,2.8827836206899,0.0,0.0,2.8827836206899,0.0,2.8827836206899
ETHUSDT,2025-06-17T09:13:00+00:00,86,SHORT,2566.89,2573.49,6.599999999999909,wavegate_momentum,2573.49,SL,INIT,False,False,2566.89,event,"{'wave': {'atr_mult0': 1.089482470784641, 'atr_window': 109, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6447412353923205, 'range_atr_min': 0.6335559265442404}, 'risk': {'be_trigger_r': 0.3, 'tsl_start_r': 0.6, 'tsl_atr_mult': 15.0}}",2573.49,[],2573.49,INIT,6.599999999999909,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-17T14:37:00+00:00,87,LONG,2556.38,2555.64,0.7400000000002365,wavegate_momentum,2555.64,SL,INIT,False,False,2556.38,event,"{'wave': {'atr_mult0': 1.8, 'atr_window': 260, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 1.0, 'range_atr_min': 0.9}, 'risk': {'be_trigger_r': 0.39816360601001666, 'tsl_start_r': 0.747245409015025, 'tsl_atr_mult': 17.454090150250416}}",2555.64,[],2555.64,INIT,0.7400000000002365,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-17T14:40:00+00:00,88,LONG,2555.8,2555.64,0.16000000000030923,wavegate_momentum,2555.64,SL,INIT,False,False,2555.8,event,"{'wave': {'atr_mult0': 1.8, 'atr_window': 260, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 1.0, 'range_atr_min': 0.9}, 'risk': {'be_trigger_r': 0.3998330550918197, 'tsl_start_r': 0.7497495826377296, 'tsl_atr_mult': 17.495826377295494}}",2555.64,[],2555.64,INIT,0.16000000000030923,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-17T16:21:00+00:00,89,SHORT,2492.21,2488.970127,4.480000000000018,wavegate_momentum,2488.970127,BE,BE,True,False,2492.21,event,"{'wave': {'atr_mult0': 1.8, 'atr_window': 260, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 1.0, 'range_atr_min': 0.9}, 'risk': {'be_trigger_r': 0.4599332220367279, 'tsl_start_r': 0.8398998330550919, 'tsl_atr_mult': 18.998330550918197}}",2488.970127,"[{'time': '2025-06-17T16:29:00+00:00', 'price': 2489.19, 'stop': 2488.970127, 'mode': 'BE', 'r': 0.674107142857136, 'tsl_active': False, 'be_armed': True}]",2488.970127,BE,4.480000000000018,0.7231859374999945,0.0,0.7231859374999945,0.0,0.0,0.7231859374999945
ETHUSDT,2025-06-17T21:19:00+00:00,90,SHORT,2509.5,2510.48,0.9800000000000182,wavegate_momentum,2510.48,SL,INIT,False,False,2509.5,event,"{'wave': {'atr_mult0': 1.3018363939899833, 'atr_window': 154, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7509181969949916, 'range_atr_min': 0.7131886477462437}, 'risk': {'be_trigger_r': 0.41853088480801337, 'tsl_start_r': 0.7777963272120201, 'tsl_atr_mult': 17.963272120200333}}",2510.48,[],2510.48,INIT,0.9800000000000182,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-17T21:52:00+00:00,91,LONG,2520.04,2511.54,8.5,wavegate_momentum,2511.54,SL,INIT,False,False,2520.04,event,"{'wave': {'atr_mult0': 1.2417362270450751, 'atr_window': 141, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7208681135225375, 'range_atr_min': 0.6906510851419032}, 'risk': {'be_trigger_r': 0.44056761268781297, 'tsl_start_r': 0.8108514190317195, 'tsl_atr_mult': 18.514190317195325}}",2511.54,[],2511.54,INIT,8.5,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-17T22:34:00+00:00,92,SHORT,2510.42,2507.156454,10.650000000000091,wavegate_momentum,2507.156454,TSL,TSL,True,True,2510.42,event,"{'wave': {'atr_mult0': 1.1081803005008348, 'atr_window': 112, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6540901502504173, 'range_atr_min': 0.640567612687813}, 'risk': {'be_trigger_r': 0.4629382303839733, 'tsl_start_r': 0.84440734557596, 'tsl_atr_mult': 19.073455759599334}}",2507.156454,"[{'time': '2025-06-17T22:56:00+00:00', 'price': 2505.35, 'stop': 2507.156454, 'mode': 'BE', 'r': 0.4760563380281803, 'tsl_active': False, 'be_armed': True}, {'time': '2025-06-17T22:58:00+00:00', 'price': 2494.4, 'stop': 2507.156454, 'mode': 'TSL', 'r': 1.5042253521126614, 'tsl_active': True, 'be_armed': True}]",2507.156454,TSL,10.650000000000091,0.30643624413146525,0.0,0.0,0.30643624413146525,0.0,0.30643624413146525
ETHUSDT,2025-06-18T06:41:00+00:00,93,SHORT,2529.54,2526.251598,6.360000000000127,wavegate_momentum,2526.251598,BE,BE,True,False,2529.54,event,"{'wave': {'atr_mult0': 1.0080133555926545, 'atr_window': 91, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6040066777963272, 'range_atr_min': 0.6030050083472454}, 'risk': {'be_trigger_r': 0.3, 'tsl_start_r': 0.6, 'tsl_atr_mult': 15.0}}",2526.251598,"[{'time': '2025-06-18T06:44:00+00:00', 'price': 2527.33, 'stop': 2526.251598, 'mode': 'BE', 'r': 0.3474842767295585, 'tsl_active': False, 'be_armed': True}]",2526.251598,BE,6.360000000000127,0.5170443396226521,0.0,0.5170443396226521,0.0,0.0,0.5170443396226521
ETHUSDT,2025-06-18T11:08:00+00:00,94,SHORT,2495.94,2500.0,4.059999999999945,wavegate_momentum,2500.0,SL,INIT,False,False,2495.94,event,"{'wave': {'atr_mult0': 1.8, 'atr_window': 260, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 1.0, 'range_atr_min': 0.9}, 'risk': {'be_trigger_r': 0.47195325542570954, 'tsl_start_r': 0.8579298831385642, 'tsl_atr_mult': 19.29883138564274}}",2500.0,[],2500.0,INIT,4.059999999999945,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-18T16:12:00+00:00,95,SHORT,2511.1,2512.29,1.1900000000000546,wavegate_momentum,2512.29,SL,INIT,False,False,2511.1,event,"{'wave': {'atr_mult0': 1.651752921535893, 'atr_window': 228, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9258764607679466, 'range_atr_min': 0.84440734557596}, 'risk': {'be_trigger_r': 0.4903171953255426, 'tsl_start_r': 0.8854757929883139, 'tsl_atr_mult': 19.757929883138566}}",2512.29,[],2512.29,INIT,1.1900000000000546,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-18T16:14:00+00:00,96,SHORT,2508.3,2505.0392100000004,3.9899999999997817,wavegate_momentum,2505.0392100000004,TSL,TSL,True,True,2508.3,event,"{'wave': {'atr_mult0': 1.645075125208681, 'atr_window': 227, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9225375626043406, 'range_atr_min': 0.8419031719532555}, 'risk': {'be_trigger_r': 0.48898163606010014, 'tsl_start_r': 0.8834724540901503, 'tsl_atr_mult': 19.724540901502504}}",2505.0392100000004,"[{'time': '2025-06-18T16:16:00+00:00', 'price': 2503.22, 'stop': 2505.0392100000004, 'mode': 'TSL', 'r': 1.273182957393649, 'tsl_active': True, 'be_armed': True}]",2505.0392100000004,TSL,3.9899999999997817,0.8172406015037579,0.0,0.0,0.8172406015037579,0.0,0.8172406015037579
ETHUSDT,2025-06-19T15:50:00+00:00,97,SHORT,2500.91,2499.3,1e-09,wavegate_momentum,2499.3,SL,INIT,False,False,2500.91,event,"{'wave': {'atr_mult0': 1.7585976627712854, 'atr_window': 251, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9792988313856428, 'range_atr_min': 0.884474123539232}, 'risk': {'be_trigger_r': 0.47362270450751254, 'tsl_start_r': 0.8604340567612687, 'tsl_atr_mult': 19.340567612687813}}",2499.3,[],2499.3,INIT,0.1250455,12.875313385924903,-1.0,0.0,0.0,13.875313385924903,12.875313385924903
ETHUSDT,2025-06-19T15:52:00+00:00,98,SHORT,2498.01,2494.762587,1.2899999999999636,wavegate_momentum,2494.762587,TSL,TSL,True,True,2498.01,event,"{'wave': {'atr_mult0': 1.7652754590984974, 'atr_window': 252, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9826377295492488, 'range_atr_min': 0.8869782971619365}, 'risk': {'be_trigger_r': 0.4739565943238731, 'tsl_start_r': 0.8609348914858097, 'tsl_atr_mult': 19.348914858096826}}",2494.762587,"[{'time': '2025-06-19T15:53:00+00:00', 'price': 2495.71, 'stop': 2494.762587, 'mode': 'TSL', 'r': 1.7829457364342998, 'tsl_active': True, 'be_armed': True}]",2494.762587,TSL,1.2899999999999636,2.517374418604762,0.0,0.0,2.517374418604762,0.0,2.517374418604762
ETHUSDT,2025-06-19T16:47:00+00:00,99,SHORT,2498.36,2499.47,1.1099999999996726,wavegate_momentum,2499.47,SL,INIT,False,False,2498.36,event,"{'wave': {'atr_mult0': 1.719866444073456, 'atr_window': 242, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9599332220367278, 'range_atr_min': 0.8699499165275459}, 'risk': {'be_trigger_r': 0.4429048414023372, 'tsl_start_r': 0.8143572621035059, 'tsl_atr_mult': 18.572621035058432}}",2499.47,[],2499.47,INIT,1.1099999999996726,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-19T16:51:00+00:00,100,SHORT,2494.2,2490.95754,5.269999999999982,wavegate_momentum,2490.95754,TSL,TSL,True,True,2494.2,event,"{'wave': {'atr_mult0': 1.7212020033388982, 'atr_window': 243, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9606010016694491, 'range_atr_min': 0.8704507512520868}, 'risk': {'be_trigger_r': 0.43522537562604335, 'tsl_start_r': 0.802838063439065, 'tsl_atr_mult': 18.380634390651085}}",2490.95754,"[{'time': '2025-06-19T16:52:00+00:00', 'price': 2488.67, 'stop': 2490.95754, 'mode': 'TSL', 'r': 1.0493358633775645, 'tsl_active': True, 'be_armed': True}]",2490.95754,TSL,5.269999999999982,0.6152675521821535,0.0,0.0,0.6152675521821535,0.0,0.6152675521821535
ETHUSDT,2025-06-19T16:58:00+00:00,101,SHORT,2486.16,2499.47,13.309999999999945,wavegate_momentum,2499.47,SL,INIT,False,False,2486.16,event,"{'wave': {'atr_mult0': 1.7919866444073458, 'atr_window': 258, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.9959933222036728, 'range_atr_min': 0.8969949916527546}, 'risk': {'be_trigger_r': 0.42654424040066774, 'tsl_start_r': 0.7898163606010017, 'tsl_atr_mult': 18.163606010016693}}",2499.47,[],2499.47,INIT,13.309999999999945,-1.0,-1.0,0.0,0.0,0.0,-1.0
ETHUSDT,2025-06-19T22:23:00+00:00,102,LONG,2517.75,2521.023075,1e-09,wavegate_momentum,2521.023075,TSL,TSL,True,True,2517.75,event,"{'wave': {'atr_mult0': 1.1963272120200334, 'atr_window': 131, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.6981636060100167, 'range_atr_min': 0.6736227045075125}, 'risk': {'be_trigger_r': 0.5, 'tsl_start_r': 0.9, 'tsl_atr_mult': 20.0}}",2521.023075,"[{'time': '2025-06-19T22:24:00+00:00', 'price': 2519.59, 'stop': 2521.023075, 'mode': 'TSL', 'r': 1840000000.0001454, 'tsl_active': True, 'be_armed': True}]",2521.023075,TSL,0.1258875,26.000000000000494,0.0,0.0,26.000000000000494,0.0,26.000000000000494
ETHUSDT,2025-06-19T23:07:00+00:00,103,LONG,2522.1,2525.37873,2.900000000000091,wavegate_momentum,2525.37873,TSL,TSL,True,True,2522.1,event,"{'wave': {'atr_mult0': 1.307178631051753, 'atr_window': 155, 'w2_end_arm': 0.81, 'w2_post_min': 0.8200000000000001, 'min_conf': 0.9, 'max_age_bars': 80}, 'trigger': {'zscore_k': 0.7535893155258765, 'range_atr_min': 0.7151919866444073}, 'risk': {'be_trigger_r': 0.46227045075125206, 'tsl_start_r': 0.8434056761268781, 'tsl_atr_mult': 19.0567612687813}}",2525.37873,"[{'time': '2025-06-19T23:13:00+00:00', 'price': 2524.81, 'stop': 2525.37873, 'mode': 'TSL', 'r': 0.9344827586206729, 'tsl_active': True, 'be_armed': True}]",2525.37873,TSL,2.900000000000091,1.130596551724101,0.0,0.0,1.130596551724101,0.0,1.130596551724101
