ts_open,ts_close,symbol,side,entry,exit,qty,pnl,exit_type,entry_reason
1748303580000,1748307780000,BTCUSDT,LONG,109458.92,109016.35120805717,0.0913,-55.366624900352186,TSL,donchian_breakout
1748370540000,1748374920000,BTCUSDT,SHORT,110057.44,110057.44,0.0908,-14.989823328000002,BE,donchian_breakout
1748404320000,1748412480000,BTCUSDT,LONG,108918.01,108800.7434511083,0.0918,-25.75500536336662,TSL,donchian_breakout
1748423460000,1748429400000,BTCUSDT,SHORT,108881.11,108844.63756813115,0.0918,-11.64224847450511,TSL,donchian_breakout
1748468040000,1748469300000,BTCUSDT,LONG,107435.53,107435.53,0.093,-14.987256435,BE,donchian_breakout
1748485320000,1748496240000,BTCUSDT,SHORT,107975.6,107458.08048571594,0.0926,32.960437912971685,TSL,donchian_breakout
1748553420000,1748558760000,BTCUSDT,LONG,106360.62,106030.10386448777,0.094,-46.04206277059558,TSL,donchian_breakout
1748569500000,1748587140000,BTCUSDT,LONG,105910.8,105843.3994932272,0.0646,-14.613563702969703,TSL,donchian_breakout
1748601600000,1748607000000,BTCUSDT,LONG,105796.0,105321.2725622957,0.0903,-57.165804908980384,TSL,donchian_breakout
1748610780000,1748631240000,BTCUSDT,SHORT,105595.75,104571.71627703242,0.07540000000000001,65.32717249378926,TSL,donchian_breakout
1748631360000,1748641020000,BTCUSDT,LONG,104857.19,104675.32859363178,0.09530000000000001,-32.30772879337101,TSL,donchian_breakout
1748659920000,1748666340000,BTCUSDT,SHORT,103285.19,103629.80165072941,0.0683,-34.13619619212707,TSL,donchian_breakout
1748708640000,1748713440000,BTCUSDT,LONG,104744.27,104449.34264491241,0.0954,-43.10387266010005,TSL,donchian_breakout
1748716980000,1748718120000,BTCUSDT,SHORT,104448.12,104620.27239510206,0.09570000000000001,-31.480868075426024,SL,donchian_breakout
1748724000000,1748725920000,BTCUSDT,LONG,104714.29,104667.52106706025,0.0954,-19.443024784299347,TSL,donchian_breakout
1748735820000,1748745900000,BTCUSDT,SHORT,104585.0,104209.39742321028,0.0956,20.937048045853313,TSL,donchian_breakout
1748751480000,1748756460000,BTCUSDT,LONG,104500.01,104579.84804957826,0.0956,-7.3585082824729,TSL,donchian_breakout
1748783160000,1748800980000,BTCUSDT,LONG,104029.27,104928.88412489241,0.0961,71.39225844360904,TSL,donchian_breakout
1748810400000,1748811180000,BTCUSDT,LONG,105262.88,104932.02962852463,0.095,-46.40717260119302,TSL,donchian_breakout
1748813460000,1748829300000,BTCUSDT,LONG,105175.9,105500.35340977165,0.095,15.812390872860826,TSL,donchian_breakout
1748837280000,1748846460000,BTCUSDT,SHORT,104767.15,105030.7155525248,0.0954,-40.1551909911491,TSL,donchian_breakout
1748856600000,1748871540000,BTCUSDT,SHORT,104662.53,104535.13164301324,0.09280000000000001,-2.7375897219827676,TSL,donchian_breakout
1748880780000,1748894880000,BTCUSDT,SHORT,104235.72,104660.06343622156,0.0794,-46.1326127396191,TSL,donchian_breakout
1748905320000,1748918820000,BTCUSDT,LONG,105772.41,105757.04167663268,0.0863,-15.017530066369927,TSL,donchian_breakout
1748919960000,1748929080000,BTCUSDT,SHORT,105495.24,105351.08613044456,0.0947,-1.323988866513882,TSL,donchian_breakout
1748931660000,1748933400000,BTCUSDT,SHORT,105320.84,105320.84,0.0949,-14.992421574,BE,donchian_breakout
1748961660000,1748969220000,BTCUSDT,LONG,106077.51,106077.51,0.082,-13.04753373,BE,donchian_breakout
1748977200000,1748981100000,BTCUSDT,LONG,106079.22,106079.22,0.0942,-14.988993786000002,BE,donchian_breakout
1748985240000,1748989620000,BTCUSDT,SHORT,105621.46,105757.3407250885,0.0946,-27.85164250481715,TSL,donchian_breakout
1748989920000,1748993160000,BTCUSDT,LONG,105851.02,105492.34702828154,0.0944,-48.821838915825374,TSL,donchian_breakout
1749009720000,1749025080000,BTCUSDT,SHORT,105505.99,105489.11408933048,0.0947,-13.387778527541009,TSL,donchian_breakout
1749039720000,1749048960000,BTCUSDT,SHORT,104939.54,104939.54,0.0952,-14.985366312000002,BE,donchian_breakout
1749058080000,1749072720000,BTCUSDT,SHORT,105291.56,104665.9450501552,0.0949,44.42713331832597,TSL,donchian_breakout
1749096420000,1749097800000,BTCUSDT,LONG,105108.86,105108.86,0.0951,-14.993778879000002,BE,donchian_breakout
1749104340000,1749108600000,BTCUSDT,SHORT,104523.81,104591.58065476235,0.0956,-21.472448105227404,TSL,donchian_breakout
1749145560000,1749148080000,BTCUSDT,SHORT,103223.97,103223.97,0.09680000000000001,-14.988120444000003,BE,donchian_breakout
1749163080000,1749195420000,BTCUSDT,LONG,101521.73,103067.77724613273,0.0985,137.17160389626582,TSL,donchian_breakout
1749201300000,1749213780000,BTCUSDT,LONG,103616.69,103525.02352312893,0.0965,-23.837696534295304,TSL,donchian_breakout
1749253680000,1749255120000,BTCUSDT,LONG,104368.01,104191.27118758234,0.09580000000000001,-31.91656258293871,SL,donchian_breakout
1749286200000,1749286860000,BTCUSDT,SHORT,104789.77,104789.77,0.0954,-14.995416087000002,BE,donchian_breakout
1749299460000,1749301680000,BTCUSDT,LONG,105309.66,105309.66,0.0949,-14.990830101,BE,donchian_breakout
1749318780000,1749319440000,BTCUSDT,SHORT,105386.26,105662.26138016942,0.09480000000000001,-41.17048071019197,TSL,donchian_breakout
1749359220000,1749360360000,BTCUSDT,SHORT,105565.48,105610.16035404986,0.0947,-19.229979384668688,TSL,donchian_breakout
1749368460000,1749369720000,BTCUSDT,SHORT,105442.17,105487.42861250062,0.09480000000000001,-19.28761092640758,TSL,donchian_breakout
1749395040000,1749395820000,BTCUSDT,LONG,105900.0,105900.0,0.0944,-14.995439999999999,BE,donchian_breakout
1749424200000,1749440880000,BTCUSDT,SHORT,105590.55,105583.3380372559,0.0947,-14.315652525979939,TSL,donchian_breakout
1749441180000,1749444600000,BTCUSDT,LONG,105666.65,105501.886253896,0.0946,-30.569058028652268,TSL,donchian_breakout
1749453720000,1749458100000,BTCUSDT,SHORT,105500.0,105629.01457781953,0.0947,-27.21311877989905,TSL,donchian_breakout
1749467340000,1749475500000,BTCUSDT,LONG,107350.9,107549.13354897298,0.0931,3.4501485668281884,TSL,donchian_breakout
1749480480000,1749517440000,BTCUSDT,LONG,107950.44,109924.23051951478,0.0439,79.47588027984365,TSL,donchian_breakout
1749517860000,1749532560000,BTCUSDT,SHORT,109797.85,109687.15418996889,0.091,-4.906532823133756,TSL,donchian_breakout
1749539700000,1749542760000,BTCUSDT,SHORT,109322.93,109322.93,0.09140000000000001,-14.988173703000003,BE,donchian_breakout
1749557520000,1749581340000,BTCUSDT,SHORT,109445.87,109160.05857483458,0.0913,11.125542158440938,TSL,donchian_breakout
1749587820000,1749595920000,BTCUSDT,LONG,109660.0,109660.0,0.0911,-14.985039,BE,donchian_breakout
1749604920000,1749612180000,BTCUSDT,SHORT,109607.11,109849.88889304742,0.0795,-32.38604555626783,TSL,donchian_breakout
1749628560000,1749638880000,BTCUSDT,SHORT,109470.0,109422.44441992449,0.0913,-10.646835670760261,TSL,donchian_breakout
1749648000000,1749654540000,BTCUSDT,LONG,109778.66,109778.66,0.091,-14.98478709,BE,donchian_breakout
1749695520000,1749705720000,BTCUSDT,SHORT,108505.64,107802.86255409401,0.0921,49.784292954017396,TSL,donchian_breakout
1749740700000,1749742020000,BTCUSDT,LONG,107780.36,107130.57758303758,0.0927,-75.1765129878772,SL,donchian_breakout
1749745200000,1749753960000,BTCUSDT,LONG,107529.68,107529.68,0.0606,-9.774447912000001,BE,donchian_breakout
1749816780000,1749824160000,BTCUSDT,LONG,105169.74,104321.48351245515,0.095,-95.51061599202401,TSL,donchian_breakout
1749824880000,1749831360000,BTCUSDT,SHORT,104176.49,105859.24555038418,0.0432,-79.50019760842869,TSL,donchian_breakout
1749835740000,1749849780000,BTCUSDT,SHORT,105063.2,105278.2096258192,0.052000000000000005,-19.38381551800567,TSL,donchian_breakout
1749858060000,1749858600000,BTCUSDT,LONG,105978.0,105978.0,0.09430000000000001,-14.990588100000002,BE,donchian_breakout
1749870960000,1749880080000,BTCUSDT,SHORT,105246.05,105346.30146232522,0.095,-24.528593962586662,TSL,donchian_breakout
1749892140000,1749897000000,BTCUSDT,SHORT,105007.03,105007.03,0.0952,-14.995003884000003,BE,donchian_breakout
1749904260000,1749908220000,BTCUSDT,SHORT,104888.0,105066.12959705348,0.09530000000000001,-31.982222012146497,TSL,donchian_breakout
1749935640000,1749936180000,BTCUSDT,LONG,105007.72,105007.72,0.0952,-14.995102416000002,BE,donchian_breakout
1749951240000,1749953220000,BTCUSDT,SHORT,105414.02,105576.2429765965,0.09480000000000001,-30.380145878984415,TSL,donchian_breakout
1749971160000,1749971580000,BTCUSDT,SHORT,105400.0,105400.0,0.09480000000000001,-14.98788,BE,donchian_breakout
1749976020000,1749982320000,BTCUSDT,SHORT,105245.91,105111.0312291268,0.095,-2.1744488296214817,TSL,donchian_breakout
1749983820000,1749989400000,BTCUSDT,SHORT,104974.79,105120.15151401621,0.0952,-28.839194958444395,TSL,donchian_breakout
1750001940000,1750002960000,BTCUSDT,LONG,105772.0,105542.94302201754,0.0945,-36.622831006027795,TSL,donchian_breakout
1750026300000,1750036020000,BTCUSDT,LONG,105239.59,105239.59,0.095,-14.996641575,BE,donchian_breakout
1750100280000,1750109760000,BTCUSDT,LONG,108223.99,108421.59707883683,0.09240000000000001,3.245354899959083,TSL,donchian_breakout
1750113060000,1750128780000,BTCUSDT,SHORT,108538.46,107238.56755467098,0.0921,104.81529603646419,TSL,donchian_breakout
1750191360000,1750203060000,BTCUSDT,SHORT,104431.95,104609.11331363292,0.0579,-19.335364033740476,TSL,donchian_breakout
1750218720000,1750228140000,BTCUSDT,LONG,105240.0,105240.0,0.095,-14.9967,BE,donchian_breakout
1750238760000,1750248780000,BTCUSDT,SHORT,104902.06,104902.06,0.09530000000000001,-14.995749477000002,BE,donchian_breakout
1750261140000,1750267920000,BTCUSDT,LONG,104909.99,103893.1654263109,0.06330000000000001,-74.27792531838486,TSL,donchian_breakout
1750277100000,1750279200000,BTCUSDT,SHORT,103738.01,104533.29976352908,0.050100000000000006,-47.669811617171845,TSL,donchian_breakout
1750342860000,1750351140000,BTCUSDT,LONG,104559.53,104213.20045533912,0.0956,-48.078109243228205,TSL,donchian_breakout
1750359120000,1750363260000,BTCUSDT,SHORT,104305.76,104305.76,0.09580000000000001,-14.988737712000002,BE,donchian_breakout
1750368000000,1750370400000,BTCUSDT,LONG,104336.27,104336.27,0.09580000000000001,-14.993121999000003,BE,donchian_breakout
1750392240000,1750398540000,BTCUSDT,SHORT,104573.91,104365.03973033023,0.0956,4.987075084765603,TSL,donchian_breakout
1750401840000,1750406400000,BTCUSDT,LONG,104761.85,105834.4708473709,0.0954,87.25986208255424,TP,donchian_breakout
1750412820000,1750426620000,BTCUSDT,LONG,105962.74,105768.66025390288,0.09430000000000001,-33.276423339915944,TSL,donchian_breakout
1750511880000,1750513140000,BTCUSDT,LONG,103866.97,103754.55884378406,0.09620000000000001,-25.793846534052243,SL,donchian_breakout
1750520220000,1750522920000,BTCUSDT,SHORT,103343.79,103583.75729254252,0.09670000000000001,-38.21225755625388,TSL,donchian_breakout
1750534500000,1750550220000,BTCUSDT,SHORT,102415.1,102103.74604241957,0.07250000000000001,11.452449671024727,TSL,donchian_breakout
1750576380000,1750581720000,BTCUSDT,SHORT,102644.71,102644.71,0.0974,-14.996392131000002,BE,donchian_breakout
1750607580000,1750624860000,BTCUSDT,SHORT,99190.54,99190.54,0.053000000000000005,-7.885647930000001,BE,donchian_breakout
1750670460000,1750682820000,BTCUSDT,SHORT,101626.23,101516.67298402736,0.0983,-4.207255852387498,TSL,donchian_breakout
1750699560000,1750726140000,BTCUSDT,LONG,101786.98,104931.26803182001,0.031,92.66672971968077,TSL,donchian_breakout
1750738260000,1750742100000,BTCUSDT,SHORT,104840.01,105161.79507318667,0.09530000000000001,-45.67599649229647,TSL,donchian_breakout
1750744920000,1750752480000,BTCUSDT,LONG,105484.95,104750.2193818486,0.0785,-70.0539491222412,TSL,donchian_breakout
1750759020000,1750762860000,BTCUSDT,SHORT,105170.58,105372.90682447402,0.095,-34.22227176127544,TSL,donchian_breakout
1750824300000,1750830120000,BTCUSDT,SHORT,106200.0,106262.97054923906,0.0941,-20.92010282990847,TSL,donchian_breakout
1750852560000,1750864680000,BTCUSDT,LONG,107221.71,107221.71,0.0932,-14.989595058000003,BE,donchian_breakout
1750875060000,1750888860000,BTCUSDT,LONG,107479.99,107475.46934972978,0.0872,-14.452287745035544,TSL,donchian_breakout
1750936560000,1750938660000,BTCUSDT,SHORT,107300.0,107300.0,0.0931,-14.984445000000003,BE,donchian_breakout
1750943580000,1750948560000,BTCUSDT,SHORT,107020.96,107671.17571200669,0.09340000000000001,-75.76933160805036,SL,donchian_breakout
1750954920000,1750965960000,BTCUSDT,SHORT,107031.5,107502.07163278249,0.09340000000000001,-58.97946719476118,TSL,donchian_breakout
1750966680000,1750972080000,BTCUSDT,LONG,107575.53,107575.53,0.09290000000000001,-14.9906501055,BE,donchian_breakout
1750979040000,1750988520000,BTCUSDT,SHORT,106911.6,106827.47025082145,0.0935,-7.122320753144269,TSL,donchian_breakout
1751017860000,1751025180000,BTCUSDT,LONG,107099.99,106965.35794122989,0.09330000000000001,-27.5403938054397,TSL,donchian_breakout
1751090460000,1751094540000,BTCUSDT,LONG,107303.29,107415.52104697246,0.0931,-4.544030508218675,TSL,donchian_breakout
1751100600000,1751103240000,BTCUSDT,SHORT,107347.86,107317.32238167051,0.0931,-12.145944093324946,TSL,donchian_breakout
1751115000000,1751116140000,BTCUSDT,LONG,107328.77,107328.77,0.0931,-14.9884627305,BE,donchian_breakout
1751130660000,1751134680000,BTCUSDT,LONG,107368.99,107409.83635999654,0.0931,-11.19413543490958,TSL,donchian_breakout
1751136480000,1751137140000,BTCUSDT,SHORT,107263.04,107317.95881227765,0.0932,-20.11764512125557,TSL,donchian_breakout
1751138220000,1751138340000,BTCUSDT,LONG,107320.12,107320.12,0.0931,-14.987254757999999,BE,donchian_breakout
1751140500000,1751142480000,BTCUSDT,SHORT,107232.6,107232.04688206245,0.0932,-14.939528225276142,TSL,donchian_breakout
1751150460000,1751152020000,BTCUSDT,LONG,107339.99,107339.99,0.0931,-14.9900296035,BE,donchian_breakout
1751153280000,1751154840000,BTCUSDT,SHORT,107313.51,107294.8651899134,0.0931,-13.249197978573577,TSL,donchian_breakout
1751167140000,1751167380000,BTCUSDT,SHORT,107267.49,107284.85288845195,0.0932,-16.615429971623797,TSL,donchian_breakout
1751177460000,1751177700000,BTCUSDT,LONG,107316.9,107316.9,0.0931,-14.986805085,BE,donchian_breakout
1751190840000,1751193900000,BTCUSDT,LONG,107971.79,107945.20313425054,0.0926,-17.457378941573467,TSL,donchian_breakout
1751222820000,1751224500000,BTCUSDT,LONG,107702.41,107511.16615401051,0.09280000000000001,-32.72629380814391,SL,donchian_breakout
1751225940000,1751228160000,BTCUSDT,SHORT,107493.27,107447.62776142439,0.093,-10.747399431327072,TSL,donchian_breakout
1751252160000,1751255520000,BTCUSDT,SHORT,108488.56,108535.29289307463,0.0921,-19.295022090762536,TSL,donchian_breakout
1751255580000,1751257380000,BTCUSDT,LONG,108549.0,108433.8297753803,0.0921,-25.595266654208274,SL,donchian_breakout
1751258460000,1751266440000,BTCUSDT,SHORT,108408.61,107565.87245745948,0.0922,62.76576596030252,TP,donchian_breakout
1751270340000,1751270820000,BTCUSDT,SHORT,107614.08,107743.74978590063,0.09290000000000001,-27.051379900500557,TSL,donchian_breakout
1751273760000,1751279760000,BTCUSDT,SHORT,107506.78,107546.08753578078,0.093,-18.655538338233523,TSL,donchian_breakout
1751281140000,1751284500000,BTCUSDT,LONG,107649.49,107669.57500655571,0.09280000000000001,-13.122318316087094,TSL,donchian_breakout
1751287800000,1751290080000,BTCUSDT,SHORT,107561.16,107836.10957339921,0.09290000000000001,-40.55062012631302,TSL,donchian_breakout
1751305320000,1751307840000,BTCUSDT,LONG,107766.19,107313.78281164035,0.0927,-56.89158147066867,SL,donchian_breakout
1751308200000,1751311560000,BTCUSDT,SHORT,107236.74,107571.42694312711,0.0932,-46.207913968770704,TSL,donchian_breakout
1751319780000,1751320020000,BTCUSDT,SHORT,107331.2,107331.2,0.0931,-14.988802080000001,BE,donchian_breakout
1751331600000,1751333280000,BTCUSDT,LONG,107410.24,107410.24,0.0931,-14.999840016000002,BE,donchian_breakout
1751345040000,1751353320000,BTCUSDT,SHORT,107046.81,106950.22818236217,0.09340000000000001,-5.969750757301765,TSL,donchian_breakout
1751358780000,1751370600000,BTCUSDT,SHORT,106882.88,106536.65955396713,0.0935,17.40556649285228,TSL,donchian_breakout
1751371320000,1751377140000,BTCUSDT,LONG,106655.15,106655.15,0.0937,-14.9903813325,BE,donchian_breakout
1751402220000,1751407260000,BTCUSDT,LONG,105734.72,105734.72,0.0945,-14.98789656,BE,donchian_breakout
1751424420000,1751443260000,BTCUSDT,LONG,105747.85,107324.43990461141,0.0945,133.8862474387886,TP,donchian_breakout
1751451420000,1751455860000,BTCUSDT,LONG,107717.48,107733.83748101223,0.09280000000000001,-13.477437458742836,TSL,donchian_breakout
1751468280000,1751489220000,BTCUSDT,LONG,108158.43,109285.77604535526,0.0732,70.58404360811568,TSL,donchian_breakout
1751542200000,1751545800000,BTCUSDT,SHORT,109621.98,109898.35079047747,0.0912,-40.22020671761468,TSL,donchian_breakout
1751569140000,1751576820000,BTCUSDT,LONG,109678.75,109764.29978342204,0.0911,-7.19986110670409,TSL,donchian_breakout
1751580120000,1751584560000,BTCUSDT,LONG,109845.6,109620.7392390474,0.091,-35.44090689975231,TSL,donchian_breakout
1751594760000,1751601300000,BTCUSDT,SHORT,109434.2,109241.7968012571,0.0913,2.592573164261089,TSL,donchian_breakout
1751616360000,1751619840000,BTCUSDT,SHORT,108632.02,108842.33998470973,0.092,-34.35516943223991,TSL,donchian_breakout
1751631360000,1751651760000,BTCUSDT,SHORT,108842.43,107722.73180985812,0.0918,87.87778246441556,TSL,donchian_breakout
1751686140000,1751687040000,BTCUSDT,LONG,108249.99,108124.2474880549,0.09230000000000001,-26.584540442644002,TSL,donchian_breakout
1751691660000,1751692980000,BTCUSDT,SHORT,108125.67,108125.67,0.09240000000000001,-14.986217862,BE,donchian_breakout
1751700900000,1751702520000,BTCUSDT,SHORT,108068.32,108067.62808822577,0.0925,-14.9304295595038,TSL,donchian_breakout
1751729940000,1751730060000,BTCUSDT,SHORT,108100.0,108100.0,0.0925,-14.998875,BE,donchian_breakout
1751747040000,1751748480000,BTCUSDT,SHORT,108012.13,108072.14334600077,0.0925,-20.542080968449447,TSL,donchian_breakout
1751748600000,1751750040000,BTCUSDT,LONG,108090.99,108072.00289351346,0.0925,-16.752614981992796,TSL,donchian_breakout
1751765220000,1751765280000,BTCUSDT,SHORT,108132.91,108132.91,0.09240000000000001,-14.987221326000002,BE,donchian_breakout
1751769360000,1751770560000,BTCUSDT,SHORT,108123.84,108135.61978183548,0.09240000000000001,-16.075232404480328,TSL,donchian_breakout
1751788860000,1751789160000,BTCUSDT,SHORT,108030.6,108058.93140509272,0.0925,-17.61186621230442,SL,donchian_breakout
1751805480000,1751805660000,BTCUSDT,LONG,108117.57,108117.57,0.09240000000000001,-14.985095202000002,BE,donchian_breakout
1751812200000,1751819640000,BTCUSDT,LONG,108991.97,108734.43963076675,0.0917,-38.58966868104526,TSL,donchian_breakout
1751830380000,1751832120000,BTCUSDT,SHORT,108420.02,108586.15918407205,0.0922,-30.324010062021244,TSL,donchian_breakout
1751858460000,1751859960000,BTCUSDT,LONG,109465.59,109465.59,0.0913,-14.991312550500002,BE,donchian_breakout
1751863200000,1751873280000,BTCUSDT,SHORT,109186.04,108952.43595883076,0.0915,6.405016854310468,TSL,donchian_breakout
1751882760000,1751887620000,BTCUSDT,SHORT,108756.47,108756.47,0.09190000000000001,-14.9920793895,BE,donchian_breakout
1751893920000,1751909400000,BTCUSDT,SHORT,108234.52,108234.52,0.09230000000000001,-14.985069294000002,BE,donchian_breakout
1751915820000,1751921160000,BTCUSDT,LONG,108240.0,107919.75171916405,0.09230000000000001,-44.522575133917236,TSL,donchian_breakout
1751937420000,1751944500000,BTCUSDT,SHORT,108082.08,107753.9367251914,0.0925,15.379629259486101,TSL,donchian_breakout
1751945940000,1751964240000,BTCUSDT,LONG,107954.78,108298.11898871341,0.0926,16.774426520095698,TSL,donchian_breakout
1751964960000,1751966220000,BTCUSDT,SHORT,108280.0,108362.312155709,0.09230000000000001,-22.59447603092015,TSL,donchian_breakout
1751969460000,1751977140000,BTCUSDT,LONG,108493.78,108744.89680441367,0.0921,8.122096086234322,TSL,donchian_breakout
1752005460000,1752006240000,BTCUSDT,SHORT,108714.78,108823.89406711722,0.09190000000000001,-25.021435878148385,TSL,donchian_breakout
1752013980000,1752017280000,BTCUSDT,LONG,108902.16,108854.95447108199,0.0918,-19.32604488600763,TSL,donchian_breakout
1752030600000,1752034140000,BTCUSDT,SHORT,108580.01,108452.97369804779,0.092,-3.2879360955624675,TSL,donchian_breakout
1752046560000,1752049020000,BTCUSDT,SHORT,108738.47,108803.36892985254,0.09190000000000001,-20.958282901688623,TSL,donchian_breakout
1752052020000,1752054120000,BTCUSDT,SHORT,108641.72,108642.63239829367,0.092,-15.076560958500142,TSL,donchian_breakout
1752077460000,1752094440000,BTCUSDT,LONG,109160.8,110731.764518642,0.0916,128.79373072517603,TSL,donchian_breakout
1752098340000,1752103260000,BTCUSDT,SHORT,110818.36,111472.43168983498,0.0902,-74.03523848093238,TSL,donchian_breakout
1752108900000,1752111660000,BTCUSDT,SHORT,110983.17,111190.02345952883,0.0901,-33.65085025157583,TSL,donchian_breakout
1752136740000,1752138600000,BTCUSDT,LONG,111349.96,111161.92876458119,0.0898,-31.871380648904662,TSL,donchian_breakout
1752148380000,1752148800000,BTCUSDT,SHORT,111000.02,111000.02,0.09000000000000001,-14.985002700000003,BE,donchian_breakout
1752150300000,1752155040000,BTCUSDT,SHORT,110775.88,110775.88,0.0902,-14.987976564000002,BE,donchian_breakout
1752159720000,1752182340000,BTCUSDT,LONG,111269.99,115704.45826000594,0.0898,382.9285206582212,TP,donchian_breakout
1752198480000,1752224640000,BTCUSDT,LONG,116019.99,117926.99878034096,0.08610000000000001,149.08632918686575,TSL,donchian_breakout
1752272280000,1752275400000,BTCUSDT,SHORT,117426.96,117643.79819245778,0.08510000000000001,-33.45632131978983,TSL,donchian_breakout
1752308160000,1752310260000,BTCUSDT,LONG,117867.99,117724.47676775043,0.0848,-27.153602981193092,TSL,donchian_breakout
1752316380000,1752319920000,BTCUSDT,LONG,118140.96,117934.74044618143,0.08460000000000001,-32.42517744636183,TSL,donchian_breakout
1752331980000,1752337560000,BTCUSDT,SHORT,117380.01,117336.090269252,0.08510000000000001,-11.243186013030915,TSL,donchian_breakout
1752351180000,1752356100000,BTCUSDT,SHORT,117464.45,117274.29696591894,0.08510000000000001,1.1998226751981598,TSL,donchian_breakout
1752358620000,1752363420000,BTCUSDT,SHORT,117376.49,117311.28983440448,0.08510000000000001,-9.430413455751726,TSL,donchian_breakout
1752370560000,1752372960000,BTCUSDT,LONG,117440.0,117463.95269911095,0.08510000000000001,-12.95437008667933,TSL,donchian_breakout
1752373080000,1752374520000,BTCUSDT,SHORT,117418.74,117499.91264873584,0.08510000000000001,-21.901475412725482,TSL,donchian_breakout
1752381240000,1752384300000,BTCUSDT,LONG,117822.56,117808.63239204614,0.0848,-16.167204990620956,TSL,donchian_breakout
1752387540000,1752390000000,BTCUSDT,LONG,117797.81,117905.2291389851,0.0848,-5.881570303302639,TSL,donchian_breakout
1752396180000,1752396300000,BTCUSDT,SHORT,117789.61,117789.61,0.0848,-14.982838392,BE,donchian_breakout
1752396360000,1752397080000,BTCUSDT,SHORT,117756.39,117847.06326655205,0.0849,-22.700210217017087,TSL,donchian_breakout
1752402720000,1752404700000,BTCUSDT,SHORT,117772.19,117816.4488146772,0.0849,-18.758679942619125,TSL,donchian_breakout
1752427620000,1752429660000,BTCUSDT,LONG,118712.7,118678.865934282,0.08420000000000001,-17.840105722205024,TSL,donchian_breakout
1752434580000,1752440820000,BTCUSDT,LONG,119134.99,118932.53571363605,0.0839,-31.966313681466023,TSL,donchian_breakout
1752450000000,1752464580000,BTCUSDT,LONG,118782.81,121113.56704834658,0.08410000000000001,180.88520378362313,TP,donchian_breakout
1752491520000,1752494880000,BTCUSDT,SHORT,121739.78,121739.78,0.0821,-14.992253907,BE,donchian_breakout
1752507060000,1752512160000,BTCUSDT,SHORT,120256.42,120256.42,0.0656,-11.833231728,BE,donchian_breakout
1752515460000,1752526380000,BTCUSDT,SHORT,119788.67,120280.60165698007,0.0834,-56.04343313428212,TSL,donchian_breakout
1752534180000,1752555540000,BTCUSDT,SHORT,120004.27,117403.78060050147,0.0833,201.78869901696143,TSL,donchian_breakout
1752555780000,1752561540000,BTCUSDT,LONG,117619.36,116781.63741007753,0.0843,-85.44001739171657,TSL,donchian_breakout
1752626100000,1752629040000,BTCUSDT,LONG,117745.67,117745.67,0.0849,-14.994911074500001,BE,donchian_breakout
1752660720000,1752666480000,BTCUSDT,LONG,119259.59,118996.39062467004,0.0838,-37.03049603491126,TSL,donchian_breakout
1752707040000,1752712920000,BTCUSDT,SHORT,118527.65,119044.79591143492,0.0843,-58.61591822671484,TSL,donchian_breakout
1752728220000,1752735780000,BTCUSDT,LONG,118480.0,118087.8987886123,0.0844,-48.06809023444046,TSL,donchian_breakout
1752751920000,1752756540000,BTCUSDT,SHORT,118125.25,118125.25,0.08460000000000001,-14.990094225,BE,donchian_breakout
1752807780000,1752814260000,BTCUSDT,SHORT,119996.72,120212.46796309846,0.0833,-32.97887434409628,TSL,donchian_breakout
1752814440000,1752818580000,BTCUSDT,LONG,120470.08,120470.08,0.083,-14.998524960000001,BE,donchian_breakout
1752820080000,1752839580000,BTCUSDT,SHORT,120216.07,118837.06995663318,0.08310000000000001,99.6959166559866,TSL,donchian_breakout
1752839760000,1752843780000,BTCUSDT,LONG,119163.95,119163.95,0.0839,-14.9967831075,BE,donchian_breakout
1752869160000,1752875220000,BTCUSDT,SHORT,117207.39,117849.56186082332,0.056900000000000006,-46.57063430150758,TSL,donchian_breakout
1752879960000,1752882480000,BTCUSDT,SHORT,117533.23,117930.13143373781,0.085,-48.74741115911528,TSL,donchian_breakout
1752884640000,1752887220000,BTCUSDT,LONG,117960.0,117626.68031176689,0.0847,-43.197821460149434,SL,donchian_breakout
1752889200000,1752900300000,BTCUSDT,LONG,118032.08,118114.6071933872,0.0847,-8.01116502406416,TSL,donchian_breakout
1752908640000,1752910320000,BTCUSDT,LONG,118206.5,118206.5,0.0845,-14.982673875000001,BE,donchian_breakout
1752911280000,1752916620000,BTCUSDT,SHORT,118165.7,118139.94308533745,0.08460000000000001,-12.81455807331323,TSL,donchian_breakout
1752916860000,1752923700000,BTCUSDT,LONG,118174.72,118258.73544167208,0.08460000000000001,-7.8939963823164545,TSL,donchian_breakout
1752926700000,1752927900000,BTCUSDT,SHORT,118275.26,118275.26,0.0845,-14.991389205,BE,donchian_breakout
1752932220000,1752932880000,BTCUSDT,LONG,118317.27,118236.75495098166,0.0845,-21.795132973318545,SL,donchian_breakout
1752945540000,1752950340000,BTCUSDT,SHORT,117872.08,117986.8552133605,0.0848,-24.733566372539734,TSL,donchian_breakout
1752987960000,1752990120000,BTCUSDT,SHORT,117921.87,117897.4918439872,0.0848,-12.930843783392376,TSL,donchian_breakout
1752991860000,1752992820000,BTCUSDT,SHORT,117800.0,117843.33321777137,0.0848,-18.661572859662826,TSL,donchian_breakout
1753068720000,1753075380000,BTCUSDT,LONG,118579.99,118200.02934177249,0.0843,-47.00110021146312,TSL,donchian_breakout
